"id","model","status","manufacturer","equipment_type","uuid","created_at","is_validated"
171,"JKMS300M-60BL-EP-Q",NULL,"Jinko Solar","MicroInverter","9e9e22ba-d2c9-47ec-9644-fb38c0a54c96","2024-08-12 14:33:46.20281+00",False
172,"JKMS300M-60BL-EP",NULL,"Jinko Solar","MicroInverter","728d78ac-b7c2-40a9-9287-e0afb47f773c","2024-08-12 14:33:46.20281+00",False
173,"JKMS305M-60L-EP",NULL,"Jinko Solar","MicroInverter","21e2081c-1123-47b2-8913-30d9c48cc9af","2024-08-12 14:33:46.20281+00",False
174,"JKMS305M-60L-EP-Q",NULL,"Jinko Solar","MicroInverter","e8ec0d1c-b994-4a77-9d61-8918be8023e5","2024-08-12 14:33:46.20281+00",False
175,"JKMS305M-60BL-EP",NULL,"Jinko Solar","MicroInverter","07c6fcf6-e79f-4f4c-8d23-59601ef94749","2024-08-12 14:33:46.20281+00",False
176,"JKMS305M-60BL-EP-Q",NULL,"Jinko Solar","MicroInverter","98b87b6d-080e-46b7-bd0f-3ba01161c929","2024-08-12 14:33:46.20281+00",False
177,"JKMS310M-60L-EP-Q",NULL,"Jinko Solar","MicroInverter","ac83608a-eceb-4f00-9404-5714d7777602","2024-08-12 14:33:46.20281+00",False
178,"JKMS310M-60L-EP",NULL,"Jinko Solar","MicroInverter","0144367a-aa4f-4ed5-b21a-5560371980ca","2024-08-12 14:33:46.20281+00",False
179,"JKMS310M-60BL-EP-Q",NULL,"Jinko Solar","MicroInverter","b3285eea-7fc3-4cf7-b9de-a71b7e1959f8","2024-08-12 14:33:46.20281+00",False
180,"JKMS310M-60BL-EP",NULL,"Jinko Solar","MicroInverter","ab06b871-b800-438e-b4f9-775283919299","2024-08-12 14:33:46.20281+00",False
181,"JKMS315M-60BL-EP-Q",NULL,"Jinko Solar","MicroInverter","138ca3a3-6dc6-4a1c-86c7-cc290dc7eb3f","2024-08-12 14:33:46.20281+00",False
182,"JKMS315M-60L-EP-Q",NULL,"Jinko Solar","MicroInverter","aef97e12-232a-4782-aa50-8bbea5c0f028","2024-08-12 14:33:46.20281+00",False
183,"JKMS315M-60BL-EP",NULL,"Jinko Solar","MicroInverter","c18a69fc-2e0b-4a60-8c98-d70da96ce28b","2024-08-12 14:33:46.20281+00",False
184,"JKMS315M-60L-EP",NULL,"Jinko Solar","MicroInverter","11468baf-3f18-4f15-832e-7b0d98d9848c","2024-08-12 14:33:46.20281+00",False
185,"JKMS320M-60L-EP-Q",NULL,"Jinko Solar","MicroInverter","1f002612-3e6a-4c2b-a979-bde8898b45c1","2024-08-12 14:33:46.20281+00",False
186,"JKMS320M-60BL-EP-Q",NULL,"Jinko Solar","MicroInverter","004eabbb-5da5-4fcd-9785-07d35fff9b3e","2024-08-12 14:33:46.20281+00",False
187,"JKMS320M-60L-EP",NULL,"Jinko Solar","MicroInverter","d617b166-6c8a-4420-8cde-72622c8a353e","2024-08-12 14:33:46.20281+00",False
188,"JKMS320M-60BL-EP",NULL,"Jinko Solar","MicroInverter","070025f7-77cd-452b-ada5-976c8cabdbb9","2024-08-12 14:33:46.20281+00",False
189,"JKMS325M-60L-EP-Q",NULL,"Jinko Solar","MicroInverter","b1411d74-9a5a-4ee9-a42d-5709900742c9","2024-08-12 14:33:46.20281+00",False
190,"JKMS325M-60BL-EP",NULL,"Jinko Solar","MicroInverter","2a8f269f-8673-48a1-a2bc-82b8b12bc9ac","2024-08-12 14:33:46.20281+00",False
191,"JKMS325M-60BL-EP-Q",NULL,"Jinko Solar","MicroInverter","d61871ec-1fb1-422e-b1a2-a59fab6cf807","2024-08-12 14:33:46.20281+00",False
192,"JKMS325M-60L-EP",NULL,"Jinko Solar","MicroInverter","c980edaa-ba62-40be-b50e-a740875753ce","2024-08-12 14:33:46.20281+00",False
193,"JKMS330M-60L-EP",NULL,"Jinko Solar","MicroInverter","fe9d0b01-48f7-4a1a-9936-108fae6b3b09","2024-08-12 14:33:46.20281+00",False
194,"JKMS330M-60L-EP-Q",NULL,"Jinko Solar","MicroInverter","8f076e60-c439-4470-87b0-f2c03b72bc20","2024-08-12 14:33:46.20281+00",False
195,"LS600",NULL,"LeadSolar Energy","MicroInverter","ae865f43-0be8-4d6c-acf0-d0deecc37f9b","2024-08-12 14:33:46.20281+00",False
196,"LS600X",NULL,"LeadSolar Energy","MicroInverter","0650d01d-7d35-49cc-9d9d-5c5a14685078","2024-08-12 14:33:46.20281+00",False
197,"LG320E1K-A5",NULL,"LG","MicroInverter","330a5f7d-28e9-482c-9708-bc03f61c1d3a","2024-08-12 14:33:46.20281+00",False
198,"LG315E1K-A5",NULL,"LG","MicroInverter","cd015035-3281-4764-a472-0e7de92e0a40","2024-08-12 14:33:46.20281+00",False
199,"LG325E1K-A5",NULL,"LG","MicroInverter","7f41642f-ea1f-4aac-899c-95682f3706b2","2024-08-12 14:33:46.20281+00",False
200,"LG325E1C-A5",NULL,"LG","MicroInverter","7f1bd7a9-55a6-4842-9a13-b7a9a74ed778","2024-08-12 14:33:46.20281+00",False
201,"LG335E1C-A5",NULL,"LG","MicroInverter","39b8e292-5164-43e6-83f1-f0e1aed89627","2024-08-12 14:33:46.20281+00",False
202,"LG330E1C-A5",NULL,"LG","MicroInverter","532cf602-7640-4955-9c6f-e065186432b2","2024-08-12 14:33:46.20281+00",False
203,"LG345M1K-L5",NULL,"LG","MicroInverter","d5696380-9d7f-4bdf-979c-4f7aa5e2d92c","2024-08-12 14:33:46.20281+00",False
204,"LG340M1K-L5",NULL,"LG","MicroInverter","40c89197-18c0-4e40-b3c2-dfbb28d93d6c","2024-08-12 14:33:46.20281+00",False
205,"LG355M1K-A6",NULL,"LG","MicroInverter","9a8f6d59-2d6b-46c1-b876-eb98f908a855","2024-08-12 14:33:46.20281+00",False
206,"LG350M1K-L5",NULL,"LG","MicroInverter","ced76993-4a92-4138-bd94-9a7b703ae5a7","2024-08-12 14:33:46.20281+00",False
207,"LG355M1C-N5",NULL,"LG","MicroInverter","fd54f45b-4e5c-4f35-8518-997279b3357a","2024-08-12 14:33:46.20281+00",False
208,"LG355A1C-A5",NULL,"LG","MicroInverter","ebfe0bae-2e14-47ce-811a-37ca4e03cc9a","2024-08-12 14:33:46.20281+00",False
209,"LG360A1C-A5",NULL,"LG","MicroInverter","87a6d9fa-b92a-47a5-ac54-8ff5a08a7727","2024-08-12 14:33:46.20281+00",False
210,"LG360M1C-N5",NULL,"LG","MicroInverter","5e4ed59b-4a8a-4ad9-9219-99dc79ee59b5","2024-08-12 14:33:46.20281+00",False
211,"LG360M1K-A6",NULL,"LG","MicroInverter","57135dd0-7b1c-44ce-86b0-b97dcc1cd7b6","2024-08-12 14:33:46.20281+00",False
212,"LG360A1K-V5",NULL,"LG","MicroInverter","e4a9be06-751d-4bf0-8b22-fb5b02f6f51d","2024-08-12 14:33:46.20281+00",False
213,"LG365A1C-A5",NULL,"LG","MicroInverter","cd30f542-fb16-4d35-96c1-2ebac01208db","2024-08-12 14:33:46.20281+00",False
214,"LG365A1K-V5",NULL,"LG","MicroInverter","f411c266-70e1-4f4a-a470-469d2ae691ce","2024-08-12 14:33:46.20281+00",False
215,"LG365A1C-V5",NULL,"LG","MicroInverter","e5458a74-5d1b-4590-aa25-f13677d6a526","2024-08-12 14:33:46.20281+00",False
216,"LG365M1C-N5",NULL,"LG","MicroInverter","8ed65689-c54c-4a0a-9f34-a99ff095dad1","2024-08-12 14:33:46.20281+00",False
217,"LG370A1C-A5",NULL,"LG","MicroInverter","b7cebef5-3e68-4e7c-8334-33a8b83d4ec5","2024-08-12 14:33:46.20281+00",False
218,"LG365M1K-A6",NULL,"LG","MicroInverter","add7cced-6a34-43fa-b669-3ffd11da1c17","2024-08-12 14:33:46.20281+00",False
219,"LG370A1C-V5",NULL,"LG","MicroInverter","e79e8ca1-f9a2-423f-9f9f-709d8e4ddfc0","2024-08-12 14:33:46.20281+00",False
220,"LG370M1C-N5",NULL,"LG","MicroInverter","d271a749-0de7-493b-bfe3-6658af3d6f06","2024-08-12 14:33:46.20281+00",False
221,"LG375A1C-V5",NULL,"LG","MicroInverter","b775911c-b271-427f-8eeb-b0bf0b3d8ac8","2024-08-12 14:33:46.20281+00",False
222,"LG370M1K-A6",NULL,"LG","MicroInverter","a75d0e21-823d-4b36-8ddd-f151a0111470","2024-08-12 14:33:46.20281+00",False
223,"LG375M1K-A6",NULL,"LG","MicroInverter","4444418b-dc63-4e94-82e8-7cde5650507c","2024-08-12 14:33:46.20281+00",False
224,"LG375M1C-A6",NULL,"LG","MicroInverter","9a92803b-8c1a-4d79-b974-a5aa20a3b16a","2024-08-12 14:33:46.20281+00",False
225,"LG385M1C-A6",NULL,"LG","MicroInverter","28fc89a3-0012-4dc7-9490-ba213eaf6d0b","2024-08-12 14:33:46.20281+00",False
226,"LG380M1K-A6",NULL,"LG","MicroInverter","aa3d9122-3cfe-489b-93e7-6eda56f524f6","2024-08-12 14:33:46.20281+00",False
227,"LG380M1C-A6",NULL,"LG","MicroInverter","4a85ed9b-c533-45f4-8da7-068cefd7179b","2024-08-12 14:33:46.20281+00",False
228,"LG380A1C-V5",NULL,"LG","MicroInverter","4b843300-b191-413a-8853-307dfb65191d","2024-08-12 14:33:46.20281+00",False
229,"LG405A1C-A6",NULL,"LG","MicroInverter","9139f894-f015-4f0b-8ce6-4e7b835b5ce8","2024-08-12 14:33:46.20281+00",False
230,"LG400A1C-A6",NULL,"LG","MicroInverter","7d4f5977-8019-4a2a-8c06-5922315c86ac","2024-08-12 14:33:46.20281+00",False
231,"LG395A1C-A6",NULL,"LG","MicroInverter","83f6be5c-5338-4e42-845f-a802430b56e9","2024-08-12 14:33:46.20281+00",False
232,"LM320UE-A2",NULL,"LG","MicroInverter","5450ca08-c078-41b7-ae7a-32343dd4b4b3","2024-08-12 14:33:46.20281+00",False
233,"BDM-800-240A",NULL,"Northern Electric & Power","MicroInverter","c0daae78-04aa-456e-b0ff-5cbfc635e87f","2024-08-12 14:33:46.20281+00",False
234,"VBHN330KA03E",NULL,"SANYO","MicroInverter","fa2a32d9-6ee7-44f6-84aa-992c76fbe1a4","2024-08-12 14:33:46.20281+00",False
235,"VBHN325SA17E",NULL,"SANYO","MicroInverter","53bb3072-f6d5-4d63-9e00-c3ac1bb2c2be","2024-08-12 14:33:46.20281+00",False
236,"VBHN325KA03E",NULL,"SANYO","MicroInverter","831e0d13-c18c-4b29-8ade-3516976f89c7","2024-08-12 14:33:46.20281+00",False
237,"Solaria PowerXT-345R-AC",NULL,"Solaria","MicroInverter","ca7ad6f5-06dc-44af-ac5c-dd4570d90bfc","2024-08-12 14:33:46.20281+00",False
238,"VBHN330SA17E",NULL,"SANYO","MicroInverter","86cff793-549e-414d-861c-06b2dfeb0ad9","2024-08-12 14:33:46.20281+00",False
239,"Solaria PowerXT-350R-AC",NULL,"Solaria","MicroInverter","377e63f0-3505-449a-91bc-b34cdf161249","2024-08-12 14:33:46.20281+00",False
240,"Solaria PowerXT-355R-AC",NULL,"Solaria","MicroInverter","37f34365-90c2-45ce-bcc7-ee5cfa5a4385","2024-08-12 14:33:46.20281+00",False
241,"Solaria PowerXT-400R-PM-AC",NULL,"Solaria","MicroInverter","4aac913e-cc78-4d8f-aaa7-97ebec737056","2024-08-12 14:33:46.20281+00",False
242,"Solaria PowerXT-395R-PM-AC",NULL,"Solaria","MicroInverter","41508388-919c-494f-bb75-0170655249ba","2024-08-12 14:33:46.20281+00",False
243,"Solaria PowerXT-365R-AC",NULL,"Solaria","MicroInverter","79bc66ce-c524-4dad-8523-fcbff0b71d99","2024-08-12 14:33:46.20281+00",False
244,"Solaria PowerXT-360R-AC",NULL,"Solaria","MicroInverter","908ccbdd-12e5-4277-bc6d-96888fb5904f","2024-08-12 14:33:46.20281+00",False
245,"A1-HYB-5.0K-G2",NULL,"SolaX Power","MicroInverter","ec6cde33-fa9f-4949-9740-8730ecf62bf7","2024-08-12 14:33:46.20281+00",False
246,"Solaria PowerXT-420R-PM-AC",NULL,"Solaria","MicroInverter","1c06f9e4-b378-44f7-86bd-d6786907bce0","2024-08-12 14:33:46.20281+00",False
247,"A1-HYB-3.8K-G2",NULL,"SolaX Power","MicroInverter","d84a5118-9ea8-47c4-bd6c-21e964086006","2024-08-12 14:33:46.20281+00",False
248,"Solaria PowerXT-410R-PM-AC",NULL,"Solaria","MicroInverter","37841aa3-dfa7-4321-ba44-360329e9488f","2024-08-12 14:33:46.20281+00",False
249,"A1-HYB-7.6K-G2",NULL,"SolaX Power","MicroInverter","1a36429f-082b-4f95-95c1-f74464bd1922","2024-08-12 14:33:46.20281+00",False
250,"A1-HYB-6.0K-G2",NULL,"SolaX Power","MicroInverter","4877057f-2db4-45e4-8316-bb286be7e045","2024-08-12 14:33:46.20281+00",False
251,"Q1200-4102",NULL,"Sparq Systems","MicroInverter","989b84af-f3ce-431d-851c-3f592cbe991d","2024-08-12 14:33:46.20281+00",False
252,"Q1200-4101",NULL,"Sparq Systems","MicroInverter","53f33858-dd6a-4bef-8015-f07bef348c5f","2024-08-12 14:33:46.20281+00",False
253,"SPR-A380-BLK-G-AC",NULL,"SunPower","MicroInverter","1680cb74-a46e-43a4-8184-ac2c03851bdf","2024-08-12 14:33:46.20281+00",False
254,"MI-C-320-US208/240-1X",NULL,"SunPower","MicroInverter","b983fa2a-8223-4deb-a40e-6a06b206a1f3","2024-08-12 14:33:46.20281+00",False
255,"SPR-A385-BLK-G-AC",NULL,"SunPower","MicroInverter","90612e2c-b194-438e-a661-377a5da994bc","2024-08-12 14:33:46.20281+00",False
256,"SPR-A380-BLK-H-AC",NULL,"SunPower","MicroInverter","cd9fe51d-6ae0-49db-bc60-99c91df3e777","2024-08-12 14:33:46.20281+00",False
257,"SPR-A390-BLK-G-AC",NULL,"SunPower","MicroInverter","3494a3e3-5209-4ba7-887c-b0c6ea59baf3","2024-08-12 14:33:46.20281+00",False
258,"SPR-A390-G-AC",NULL,"SunPower","MicroInverter","f8ebb976-5bdb-418e-94dd-83ea732ca584","2024-08-12 14:33:46.20281+00",False
259,"SPR-A385-BLK-H-AC",NULL,"SunPower","MicroInverter","e3195538-2bfd-4c98-a1ae-eb85ad648671","2024-08-12 14:33:46.20281+00",False
260,"SPR-A390-BLK-H-AC",NULL,"SunPower","MicroInverter","b53a6b9d-21be-4116-837e-7c0b895378cd","2024-08-12 14:33:46.20281+00",False
261,"SPR-A395-BLK-G-AC",NULL,"SunPower","MicroInverter","938da1f6-6915-408c-9cfd-5b681b68c454","2024-08-12 14:33:46.20281+00",False
262,"SPR-A395-G-AC",NULL,"SunPower","MicroInverter","3403ad2a-3c74-492b-a9c4-a62200d82758","2024-08-12 14:33:46.20281+00",False
263,"SPR-A395-BLK-H-AC",NULL,"SunPower","MicroInverter","5fcfdb94-d08a-4b3e-bf2d-a74b99147929","2024-08-12 14:33:46.20281+00",False
264,"SPR-A390-H-AC",NULL,"SunPower","MicroInverter","c3c3c6e5-6b4b-4324-b0f1-f31c9202d2c5","2024-08-12 14:33:46.20281+00",False
265,"SPR-A400-G-AC",NULL,"SunPower","MicroInverter","9481971d-cc94-4ca9-9759-ba0bf8f57203","2024-08-12 14:33:46.20281+00",False
266,"SPR-A400-BLK-H-AC",NULL,"SunPower","MicroInverter","a505d4c3-62f8-4219-8550-e1da20c44d05","2024-08-12 14:33:46.20281+00",False
267,"SPR-A400-BLK-G-AC",NULL,"SunPower","MicroInverter","95c4cd0a-996a-4705-b645-efc01aa3ed29","2024-08-12 14:33:46.20281+00",False
268,"SPR-A395-H-AC",NULL,"SunPower","MicroInverter","877d79e2-3a2b-4944-a53c-9dab4c3cc4fa","2024-08-12 14:33:46.20281+00",False
269,"SPR-A400-H-AC",NULL,"SunPower","MicroInverter","6d34ab0b-19d0-4050-9dbe-b18b73fc65ed","2024-08-12 14:33:46.20281+00",False
270,"SPR-A405-BLK-G-AC",NULL,"SunPower","MicroInverter","e025600d-636a-4535-98a4-cd2812b655f5","2024-08-12 14:33:46.20281+00",False
271,"SPR-A405-BLK-H-AC",NULL,"SunPower","MicroInverter","38d2b5e8-15a9-4b6d-8ee0-72e082892766","2024-08-12 14:33:46.20281+00",False
272,"SPR-A405-G-AC",NULL,"SunPower","MicroInverter","6554eea4-9732-47a1-a136-4e61830c2338","2024-08-12 14:33:46.20281+00",False
273,"SPR-A405-H-AC",NULL,"SunPower","MicroInverter","c9ab16df-6cfa-49d9-b4a8-dbbe8dba19e1","2024-08-12 14:33:46.20281+00",False
274,"SPR-A410-G-AC",NULL,"SunPower","MicroInverter","6aa729de-2df6-44f3-8220-c31fb3c24226","2024-08-12 14:33:46.20281+00",False
275,"SPR-A410-BLK-G-AC",NULL,"SunPower","MicroInverter","92b16622-38e1-4af3-857a-cb9293d07a26","2024-08-12 14:33:46.20281+00",False
276,"SPR-A410-BLK-H-AC",NULL,"SunPower","MicroInverter","b4b39a94-ab48-4f8e-a4c2-294b6f668397","2024-08-12 14:33:46.20281+00",False
277,"SPR-A415-G-AC",NULL,"SunPower","MicroInverter","17a23aba-db14-4ba9-9f9b-7dc4f00226ad","2024-08-12 14:33:46.20281+00",False
278,"SPR-A410-H-AC",NULL,"SunPower","MicroInverter","5d5d29af-903a-48b3-901c-e8fce38f4bcd","2024-08-12 14:33:46.20281+00",False
279,"SPR-A415-BLK-H-AC",NULL,"SunPower","MicroInverter","568c04e8-8769-43ab-9b60-96947f61a963","2024-08-12 14:33:46.20281+00",False
280,"SPR-A415-BLK-G-AC",NULL,"SunPower","MicroInverter","8122eb9f-a5d3-4f52-a828-18c12ef1c445","2024-08-12 14:33:46.20281+00",False
281,"SPR-A420-H-AC",NULL,"SunPower","MicroInverter","3d1adee1-57ac-4b5a-a410-540344be7ee5","2024-08-12 14:33:46.20281+00",False
282,"SPR-A420-G-AC",NULL,"SunPower","MicroInverter","cc3bf03c-e468-4884-9bec-4b828def8576","2024-08-12 14:33:46.20281+00",False
283,"SPR-A425-G-AC",NULL,"SunPower","MicroInverter","c3cabc60-2453-40f9-a2d5-eef3a11c3ca6","2024-08-12 14:33:46.20281+00",False
284,"SPR-A415-H-AC",NULL,"SunPower","MicroInverter","58ba9732-585e-47b0-a848-79de9acf492e","2024-08-12 14:33:46.20281+00",False
285,"SPR-E19-320-E-AC",NULL,"SunPower","MicroInverter","0e9f5018-4ff0-4a53-a6a3-b6765125cd31","2024-08-12 14:33:46.20281+00",False
286,"SPR-E19-320-D-AC",NULL,"SunPower","MicroInverter","54d061c4-978c-4188-a844-299f4a2ba5bc","2024-08-12 14:33:46.20281+00",False
287,"SPR-A425-H-AC",NULL,"SunPower","MicroInverter","28f26187-82e6-404d-8fad-54607cbcf1ef","2024-08-12 14:33:46.20281+00",False
288,"SPR-E19-320-BLK-E-AC",NULL,"SunPower","MicroInverter","8666b5b5-78c4-437a-8398-00d3bd1f1f6a","2024-08-12 14:33:46.20281+00",False
289,"SPR-E20-325-BLK-E-AC",NULL,"SunPower","MicroInverter","44394872-4203-45e0-bfd1-caaac78a9b7f","2024-08-12 14:33:46.20281+00",False
290,"SPR-E20-335-E-AC",NULL,"SunPower","MicroInverter","103f1c2a-5ec7-450d-b248-92472bf2d442","2024-08-12 14:33:46.20281+00",False
291,"SPR-E20-327-E-AC",NULL,"SunPower","MicroInverter","2779f76c-a2f9-4746-913b-758cfa378534","2024-08-12 14:33:46.20281+00",False
292,"SPR-E20-327-D-AC",NULL,"SunPower","MicroInverter","8301d182-d33c-4f95-9b63-24aae035dd14","2024-08-12 14:33:46.20281+00",False
293,"SPR-M405-H-AC",NULL,"SunPower","MicroInverter","1d2571d2-de2e-40ae-8a69-278ca4854ae2","2024-08-12 14:33:46.20281+00",False
294,"SPR-M405-BLK-H-AC",NULL,"SunPower","MicroInverter","b54e234f-4f49-4354-85de-82dd513819ad","2024-08-12 14:33:46.20281+00",False
295,"SPR-M400-H-AC",NULL,"SunPower","MicroInverter","121061e1-6eaf-4fa1-9c38-4bb7ce05eedd","2024-08-12 14:33:46.20281+00",False
296,"SPR-M400-BLK-H-AC",NULL,"SunPower","MicroInverter","96179aed-407a-433b-9aa3-d031df2939d1","2024-08-12 14:33:46.20281+00",False
297,"SPR-M415-H-AC",NULL,"SunPower","MicroInverter","b31cccc3-98f0-4c37-879a-f5e60b911b23","2024-08-12 14:33:46.20281+00",False
298,"SPR-M415-BLK-H-AC",NULL,"SunPower","MicroInverter","30836a1a-4827-4f3d-9458-bb1577612bab","2024-08-12 14:33:46.20281+00",False
299,"SPR-M410-BLK-H-AC",NULL,"SunPower","MicroInverter","9e158e14-4108-4571-8e52-b91dc38dd600","2024-08-12 14:33:46.20281+00",False
300,"SPR-M410-H-AC",NULL,"SunPower","MicroInverter","a79405b5-fefb-4d64-996f-5d006503b3af","2024-08-12 14:33:46.20281+00",False
301,"SPR-M425-BLK-H-AC",NULL,"SunPower","MicroInverter","b8700167-f875-467b-9a1a-80dd01e4f449","2024-08-12 14:33:46.20281+00",False
302,"SPR-M425-H-AC",NULL,"SunPower","MicroInverter","8beddec4-54d1-4587-94e5-2c09f4550e9b","2024-08-12 14:33:46.20281+00",False
303,"SPR-M420-BLK-H-AC",NULL,"SunPower","MicroInverter","7988d215-f558-4bbb-91e8-70a05032a648","2024-08-12 14:33:46.20281+00",False
304,"SPR-M420-H-AC",NULL,"SunPower","MicroInverter","a618481c-c86f-42ce-9af1-54af49812652","2024-08-12 14:33:46.20281+00",False
305,"SPR-M435-H-AC",NULL,"SunPower","MicroInverter","14e598b4-0bd4-4fff-a4fb-f3da291ba0a0","2024-08-12 14:33:46.20281+00",False
306,"SPR-X20-327-BLK-D-AC",NULL,"SunPower","MicroInverter","1bca1102-9d52-4140-b4d0-58e1b03011da","2024-08-12 14:33:46.20281+00",False
307,"SPR-M440-H-AC",NULL,"SunPower","MicroInverter","efc6aae9-d6ec-49ec-911e-a958a4e0f051","2024-08-12 14:33:46.20281+00",False
308,"SPR-M430-H-AC",NULL,"SunPower","MicroInverter","e50347d9-c15f-4448-bbe9-b70d5fb50d1d","2024-08-12 14:33:46.20281+00",False
309,"SPR-X20-327-E-AC",NULL,"SunPower","MicroInverter","ad156023-a705-49be-98d4-96a166da88c6","2024-08-12 14:33:46.20281+00",False
310,"SPR-X21-335-BLK-D-AC",NULL,"SunPower","MicroInverter","369f6188-ae50-4b07-89da-2fc33771187a","2024-08-12 14:33:46.20281+00",False
311,"SPR-X20-327-BLK-E-AC",NULL,"SunPower","MicroInverter","bd04018d-931d-4f7f-9006-68eaa4a548ab","2024-08-12 14:33:46.20281+00",False
312,"SPR-X20-327-D-AC",NULL,"SunPower","MicroInverter","656686de-b483-48e3-8f00-eefa2528c022","2024-08-12 14:33:46.20281+00",False
313,"SPR-X21-335-D-AC",NULL,"SunPower","MicroInverter","2fd530e0-f243-4214-b6fe-8afc6be2d826","2024-08-12 14:33:46.20281+00",False
314,"SPR-X21-345-D-AC",NULL,"SunPower","MicroInverter","66b6f58c-73ad-419a-b7b8-b80743f25dc5","2024-08-12 14:33:46.20281+00",False
315,"SPR-X21-335-BLK-E-AC",NULL,"SunPower","MicroInverter","c10f3703-8838-4fc4-b161-d9d6039d7b8d","2024-08-12 14:33:46.20281+00",False
316,"SPR-X21-335-E-AC",NULL,"SunPower","MicroInverter","5d65dbac-efb6-4f82-a58e-2376f44ed4fd","2024-08-12 14:33:46.20281+00",False
317,"SPR-X21-350-BLK-E-AC",NULL,"SunPower","MicroInverter","56314e9f-8404-4414-9bdb-0cb585042729","2024-08-12 14:33:46.20281+00",False
318,"SPR-X21-350-BLK-D-AC",NULL,"SunPower","MicroInverter","909085fc-0b36-425c-a165-66f9add2015a","2024-08-12 14:33:46.20281+00",False
319,"SPR-X22-360-D-AC",NULL,"SunPower","MicroInverter","711bcc7f-b66d-4dcc-aa71-c4e872e553bf","2024-08-12 14:33:46.20281+00",False
320,"SPR-X21-345-E-AC",NULL,"SunPower","MicroInverter","4f3834c1-e029-49ec-9926-5ea06d61811d","2024-08-12 14:33:46.20281+00",False
321,"SPR-X22-370-D-AC",NULL,"SunPower","MicroInverter","156f2a2c-6624-4b5f-bddf-11996e9969fa","2024-08-12 14:33:46.20281+00",False
322,"SPR-X22-360-E-AC",NULL,"SunPower","MicroInverter","e48a18f4-6bdd-42dc-9fc8-caaf7dff5ff9","2024-08-12 14:33:46.20281+00",False
323,"SPR-X22-370-E-AC",NULL,"SunPower","MicroInverter","816ad4bd-4728-4c5d-91ae-b369cbd097e0","2024-08-12 14:33:46.20281+00",False
324,"TSOL-M1600P",NULL,"TSUNESS","MicroInverter","8604c418-9c62-4fa8-8d7e-f8e991069a17","2024-08-12 14:33:46.20281+00",False
325,"100 Amp",NULL,"Cutler-Hammer","String Combiner Panel","9b92a2ab-162b-4837-9cfb-d3b90794245b","2024-08-12 14:33:46.20281+00",False
326,"150 Amps",NULL,"Cutler-Hammer","String Combiner Panel","b5acd9d4-e03d-4cc6-a622-9eb1bf49cfb4","2024-08-12 14:33:46.20281+00",False
327,"60 Amp",NULL,"Cutler-Hammer","String Combiner Panel","e6b407bc-507e-4b90-a65f-9f0986a7b1fe","2024-08-12 14:33:46.20281+00",False
328,"125 Amps",NULL,"Cutler-Hammer","String Combiner Panel","93458bdd-1ce2-4f2d-9c8b-a9bafb6953be","2024-08-12 14:33:46.20281+00",False
329,"200 Amps",NULL,"Cutler-Hammer","String Combiner Panel","17ef5652-0c28-48fc-aece-2bfcb0843bdd","2024-08-12 14:33:46.20281+00",False
330,"175 Amps",NULL,"Cutler-Hammer","String Combiner Panel","ecaa99a9-6f0d-475f-8649-9e2553aae052","2024-08-12 14:33:46.20281+00",False
331,"100 Amp",NULL,"Eaton","String Combiner Panel","b2da0f22-62e6-40c3-9f70-b2ff76399522","2024-08-12 14:33:46.20281+00",False
332,"60 Amp",NULL,"Eaton","String Combiner Panel","bdc43553-972d-407a-b1e6-a0d45895737d","2024-08-12 14:33:46.20281+00",False
333,"175 Amps",NULL,"Eaton","String Combiner Panel","bb7a6e5f-45ab-4370-becf-5250f0c1f7eb","2024-08-12 14:33:46.20281+00",False
334,"125 Amps",NULL,"Eaton","String Combiner Panel","8205d831-73ba-451d-83fb-1667c33d4dd0","2024-08-12 14:33:46.20281+00",False
335,"200 Amps",NULL,"Eaton","String Combiner Panel","23a98bd3-67b1-4159-a72c-aed960406171","2024-08-12 14:33:46.20281+00",False
336,"150 Amps",NULL,"Eaton","String Combiner Panel","23c4fb0b-c690-45e7-ae73-01a2752a7a56","2024-08-12 14:33:46.20281+00",False
337,"AC COMBINER BOX XAM1-120",NULL,"Enphase","String Combiner Panel","a65b7af3-78e0-4acf-bd45-e6763cd649f4","2024-08-12 14:33:46.20281+00",False
338,"IQ COMBINER 3 X-IQ-AM1-240-3",NULL,"Enphase","String Combiner Panel","2b1cf977-e842-4447-af93-acce43f21d6f","2024-08-12 14:33:46.20281+00",False
339,"AC COMBINER BOX XAM1-120-B",NULL,"Enphase","String Combiner Panel","27c407b8-fc14-4dd2-a654-c53a723761c3","2024-08-12 14:33:46.20281+00",False
340,"IQ COMBINER 3-ES X-IQ-AM1-240-3",NULL,"Enphase","String Combiner Panel","91bb72b7-2e63-4d0a-9c87-99b1c0f8465f","2024-08-12 14:33:46.20281+00",False
341,"IQ COMBINER 4-ES X-IQ-AM1-240-4",NULL,"Enphase","String Combiner Panel","b12dbf68-81f1-453e-9993-f346f53f4e48","2024-08-12 14:33:46.20281+00",False
342,"IQ COMBINER 4C-ES X-IQ-AM1-240-4C",NULL,"Enphase","String Combiner Panel","ef4017f7-3cbe-464a-891a-cc2693616bd9","2024-08-12 14:33:46.20281+00",False
