action,confidence,id,uuid,equipment_type,current_manufacturer,current_model,new_manufacturer,new_model,duplicate_of_id,reason
DELETE,90.0,3055,b85a3f13-9638-4a1c-86da-caf5991a19a0,Solar Panel,CSI Solar,CS6XH-350M,,,2989,Duplicate of ID 2989 (90.0% match)
DELETE,90.0,3060,1775e3e1-efe0-46cf-922a-f1b1649e0f99,Solar Panel,CSI Solar,CS6XH-370M,,,2989,Duplicate of ID 2989 (90.0% match)
DELETE,90.0,3302,8c2a6dd8-3cbe-447c-92cb-f8c13b8785c7,Solar Panel,Eging PV,EG-180M48-C,,,3299,Duplicate of ID 3299 (90.0% match)
DELETE,90.0,3304,e3ab483e-f841-41a4-a944-191a6fb20e67,Solar Panel,Eging PV,EG-190M48-C,,,3299,Duplicate of ID 3299 (90.0% match)
DELETE,90.0,3306,b2291d0f-ef77-497e-9eb5-b7b92fbe4445,Solar Panel,Eging PV,EG-205M54-C,,,3305,Duplicate of ID 3305 (90.0% match)
DELETE,90.0,3307,2ff95b23-8ea0-4c1b-a77b-0007e8e996d5,Solar Panel,Eging PV,EG-190P54-C,,,3299,Duplicate of ID 3299 (90.0% match)
DELETE,90.0,3309,47516d87-42a3-4460-a009-7e7b0e62d202,Solar Panel,Eging PV,EG-210P54-C,,,3299,Duplicate of ID 3299 (90.0% match)
DELETE,90.0,3311,50f037b9-7f3f-4b71-bfa3-0e9fe7868aa3,Solar Panel,Eging PV,EG-210M54-C,,,3305,Duplicate of ID 3305 (90.0% match)
DELETE,90.0,3316,758b85e0-f033-49ee-911d-5c65220c736d,Solar Panel,Eging PV,EG-215M54-C,,,3303,Duplicate of ID 3303 (90.0% match)
DELETE,90.0,3317,f88c8cbe-9671-4b98-a4bd-eac2e52f7e08,Solar Panel,Eging PV,EG-230M60-C,,,3312,Duplicate of ID 3312 (90.0% match)
DELETE,90.0,3319,ae58ffef-48b4-4d50-84ad-29c7f53a6031,Solar Panel,Eging PV,EG-225P60-C,,,3312,Duplicate of ID 3312 (90.0% match)
DELETE,90.0,3322,c9b39121-b0a9-40be-b6d4-1ac024e445c6,Solar Panel,Eging PV,EG-245M72-C,,,3321,Duplicate of ID 3321 (90.0% match)
DELETE,90.0,3323,ac4a46c0-9722-439e-94df-85299b856b6c,Solar Panel,Eging PV,EG-265M72-C,,,3321,Duplicate of ID 3321 (90.0% match)
DELETE,90.0,3324,a7516ab3-39f6-4329-a635-b70254261dfc,Solar Panel,Eging PV,EG-260P72-C,,,3321,Duplicate of ID 3321 (90.0% match)
DELETE,90.0,3327,0977b5d6-f35f-42ea-8a13-f9e1eff222aa,Solar Panel,Eging PV,EG-270P72-C,,,3321,Duplicate of ID 3321 (90.0% match)
DELETE,90.0,3328,550423e2-f084-4ea6-b0dd-56309e8a4820,Solar Panel,Eging PV,EG-275M72-C,,,3321,Duplicate of ID 3321 (90.0% match)
DELETE,90.0,3329,376e21f6-7b03-4651-af71-233ba72cca41,Solar Panel,Eging PV,EG-280P72-C,,,3321,Duplicate of ID 3321 (90.0% match)
DELETE,90.0,3332,8fe32274-4c74-43eb-9415-9db421dd0939,Solar Panel,Eging PV,EG-285M72-C,,,3321,Duplicate of ID 3321 (90.0% match)
DELETE,90.0,3651,caa4f8f3-2e19-44ae-9b55-9d2010bfda72,Solar Panel,First Solar,FS-4102-2,,,3646,Duplicate of ID 3646 (90.0% match)
DELETE,90.0,3653,de36bd8b-94eb-4691-8cfa-288bba736a40,Solar Panel,First Solar,FS-4105-2,,,3646,Duplicate of ID 3646 (90.0% match)
DELETE,90.0,3655,699ad955-80a1-4cf2-b6b9-a7300a15151a,Solar Panel,First Solar,FS-4105-3,,,3646,Duplicate of ID 3646 (90.0% match)
DELETE,90.0,3660,32d6db82-72b7-4f8e-b8b9-3ab34d629e85,Solar Panel,First Solar,FS-4107-2,,,3646,Duplicate of ID 3646 (90.0% match)
DELETE,90.0,3663,e283dc62-4bd8-4ba5-b762-a424ae42b687,Solar Panel,First Solar,FS-4110-2,,,3646,Duplicate of ID 3646 (90.0% match)
DELETE,90.0,3664,9c6f713a-5543-4e22-97e2-bda7f8dcb44e,Solar Panel,First Solar,FS-4107-3,,,3646,Duplicate of ID 3646 (90.0% match)
DELETE,90.0,3668,4d9bf577-9265-4a40-a999-0e616cbca779,Solar Panel,First Solar,FS-4110-3,,,3646,Duplicate of ID 3646 (90.0% match)
DELETE,90.0,3680,49c492f0-9454-4408-85cb-10de37542ca6,Solar Panel,First Solar,FS-4120-3,,,3646,Duplicate of ID 3646 (90.0% match)
DELETE,90.0,3700,e257be90-54bb-4c9e-b7bc-ca3cb1a0e1c8,Solar Panel,First Solar,FS-6400-P,,,3646,Duplicate of ID 3646 (90.0% match)
DELETE,90.0,3701,ad78b003-e047-40aa-a488-992e2a2c4b72,Solar Panel,First Solar,FS-6405A,,,3696,Duplicate of ID 3696 (90.0% match)
DELETE,90.0,3712,1a456b40-8f32-433a-a873-e881385adb64,Solar Panel,First Solar,FS-6410-P,,,3646,Duplicate of ID 3646 (90.0% match)
DELETE,90.0,3716,2dfacf57-86cf-4427-96e0-a7b4d1fdfd93,Solar Panel,First Solar,FS-6415A,,,3696,Duplicate of ID 3696 (90.0% match)
DELETE,90.0,3724,8af98073-9415-4bb4-812e-028ab66ebc4d,Solar Panel,First Solar,FS-6425A,,,3696,Duplicate of ID 3696 (90.0% match)
DELETE,90.0,3725,225c816d-3ed9-4df8-b99d-66dbc29c36a2,Solar Panel,First Solar,FS-6430A,,,3696,Duplicate of ID 3696 (90.0% match)
DELETE,90.0,3743,e17b023e-8dcb-4aa7-b2ea-80e7694ac417,Solar Panel,First Solar,FS-6445A,,,3696,Duplicate of ID 3696 (90.0% match)
DELETE,90.0,3747,00d483ea-8897-425e-a682-d32eae5db92c,Solar Panel,First Solar,FS-6450A,,,3696,Duplicate of ID 3696 (90.0% match)
DELETE,90.0,3769,55f70ead-82c1-4ac9-bc05-e8d41a47e495,Solar Panel,Freedom Forever,FF-MP1-BBB-400,,,3766,Duplicate of ID 3766 (90.0% match)
DELETE,90.0,3770,7e907afb-309f-4f95-8a6d-da35738bd347,Solar Panel,Freedom Forever,FF-MP1-BBB-410,,,3766,Duplicate of ID 3766 (90.0% match)
DELETE,90.0,3811,b8887394-e069-461b-9fa4-59f74beb8b8d,Solar Panel,FreeVolt,ECP-PVGRAF-72HC-395W,,,3777,Duplicate of ID 3777 (90.0% match)
DELETE,90.0,3825,40171cc6-a686-46ac-984b-419c3ccb7ff1,Solar Panel,GCL,GCL-M10/72GDF555,,,3821,Duplicate of ID 3821 (90.0% match)
DELETE,90.0,3827,e2106824-5560-4181-8e51-15ca7f9bfd0d,Solar Panel,GCL,GCL-M10/72GDF545,,,3821,Duplicate of ID 3821 (90.0% match)
DELETE,90.0,4239,4717d61a-b329-4004-9d22-18e90aa913d0,Solar Panel,Goldi Solar,GOLDI060F315PRC24B,,,4228,Duplicate of ID 4228 (90.0% match)
DELETE,90.0,4267,60beff54-c421-4e34-b350-981b63b6557c,Solar Panel,Goldi Solar,GOLDI072F390PRC24B,,,4228,Duplicate of ID 4228 (90.0% match)
DELETE,90.0,4269,a27b23c5-416b-49bc-9ca1-d739540a2696,Solar Panel,Goldi Solar,GOLDI072F400PRC24B,,,4249,Duplicate of ID 4249 (90.0% match)
DELETE,90.0,4682,7dd2d7db-f9de-42ff-8515-1032bc2876a5,Solar Panel,Hanwha Q CELLS,Q.PEAK DUO BLK ML-G9+ 355,,,4633,Duplicate of ID 4633 (90.0% match)
DELETE,90.0,4684,79a0fd0c-515c-427f-b6af-24c1850e6138,Solar Panel,Hanwha Q CELLS,Q.PEAK DUO BLK ML-G9+ 365,,,4633,Duplicate of ID 4633 (90.0% match)
DELETE,90.0,4685,475b8955-2a7a-4055-b89c-3dfdf96dfa45,Solar Panel,Hanwha Q CELLS,Q.PEAK DUO BLK ML-G9+ 375,,,4633,Duplicate of ID 4633 (90.0% match)
DELETE,90.0,4713,64d30351-f102-4bbd-a4c1-9aad13d83ed4,Solar Panel,Hanwha Q CELLS,Q.PEAK DUO BLK-G5/SC 310,,,4702,Duplicate of ID 4702 (90.0% match)
DELETE,90.0,4719,18f5f608-b273-4a3f-bd84-96d2a00ef0fb,Solar Panel,Hanwha Q CELLS,Q.PEAK DUO BLK-G5/SC 320,,,4702,Duplicate of ID 4702 (90.0% match)
DELETE,90.0,4736,a72cd2cc-737f-4fd9-91a6-723cf71aa3b2,Solar Panel,Hanwha Q CELLS,Q.PEAK DUO BLK-G6+/SC 345,,,4727,Duplicate of ID 4727 (90.0% match)
DELETE,90.0,4743,88eacc1a-9c07-4d6c-8cab-6ea75f051f1e,Solar Panel,Hanwha Q CELLS,Q.PEAK DUO BLK-G6+/TS 345,,,4727,Duplicate of ID 4727 (90.0% match)
DELETE,90.0,4934,ce64e043-787c-4e1a-b07a-5ae7422a7a6b,Solar Panel,Hanwha Q CELLS,Q.PEAK DUO XL-G10.3/BFG 460,,,4915,Duplicate of ID 4915 (90.0% match)
DELETE,90.0,4938,f452f9df-3839-486f-949c-24dae9d022e2,Solar Panel,Hanwha Q CELLS,Q.PEAK DUO XL-G10.3/BFG 485,,,4915,Duplicate of ID 4915 (90.0% match)
DELETE,90.0,4940,0296928f-8ea5-4edb-bba1-9efbb2285480,Solar Panel,Hanwha Q CELLS,Q.PEAK DUO XL-G10.3/BFG 475,,,4915,Duplicate of ID 4915 (90.0% match)
DELETE,90.0,4943,b9d0f95f-adbd-4868-abb5-a501701f2a2c,Solar Panel,Hanwha Q CELLS,Q.PEAK DUO XL-G10.3/BFG 495,,,4915,Duplicate of ID 4915 (90.0% match)
DELETE,90.0,4964,f34bbada-1dd8-4f2c-8d9c-69e61f2298d7,Solar Panel,Hanwha Q CELLS,Q.PEAK DUO XL-G10.d/BFG 460,,,4915,Duplicate of ID 4915 (90.0% match)
DELETE,90.0,4968,f947551e-a3a5-4c5f-9edd-ab51d78850ff,Solar Panel,Hanwha Q CELLS,Q.PEAK DUO XL-G10.d/BFG 475,,,4915,Duplicate of ID 4915 (90.0% match)
DELETE,90.0,4970,4e8a1b5c-0440-45a8-a0d9-24240dcfa64a,Solar Panel,Hanwha Q CELLS,Q.PEAK DUO XL-G10.d/BFG 485,,,4915,Duplicate of ID 4915 (90.0% match)
DELETE,90.0,4972,5dab9d66-0cb8-4c49-a45d-a378e2e1b935,Solar Panel,Hanwha Q CELLS,Q.PEAK DUO XL-G10.d/BFG 495,,,4915,Duplicate of ID 4915 (90.0% match)
DELETE,90.0,4976,5f0c17aa-1be5-4571-9e1a-d5e015bb6c2f,Solar Panel,Hanwha Q CELLS,Q.PEAK DUO XL-G11.3 580,,,4937,Duplicate of ID 4937 (90.0% match)
DELETE,90.0,5071,2fa47d37-f9e4-4f9c-8a50-b20b2f742638,Solar Panel,Hanwha Q CELLS,Q.PEAK G3.1 300,,,5066,Duplicate of ID 5066 (90.0% match)
DELETE,90.0,5092,39ca7013-e2fe-40f1-8de8-78b88145d012,Solar Panel,Hanwha Q CELLS,Q.PEAK-G4.1 290,,,5066,Duplicate of ID 5066 (90.0% match)
DELETE,90.0,5174,d6cc4c06-6c82-41dc-88df-26f347ba8331,Solar Panel,Hanwha Q CELLS,Q.PRO L G4.1 320,,,5169,Duplicate of ID 5169 (90.0% match)
DELETE,90.0,6244,0b23f73e-47e4-4349-995b-138e288e6401,Solar Panel,Hanwha SolarOne,SF190-27-M200B,,,6233,Duplicate of ID 6233 (90.0% match)
DELETE,90.0,6533,34b361c1-6e52-45b9-b29a-cbc6feff9039,Solar Panel,Hyperion Solar,HY-DH108P8-405,,,6525,Duplicate of ID 6525 (90.0% match)
DELETE,90.0,6535,bcfe121e-2f60-4e28-b454-a7169f2be6fd,Solar Panel,Hyperion Solar,HY-DH108P8-400,,,6525,Duplicate of ID 6525 (90.0% match)
DELETE,90.0,6539,45f16112-7773-4525-af03-3c72ba6c3bac,Solar Panel,Hyperion Solar,HY-DH108P8-410,,,6525,Duplicate of ID 6525 (90.0% match)
DELETE,90.0,6545,ddc87e4f-3d98-4a0c-a134-ca0725e81ec0,Solar Panel,Hyperion Solar,HY-DH120P8-435,,,6541,Duplicate of ID 6541 (90.0% match)
DELETE,90.0,6549,9bd7bbe5-0f0d-4c9b-aebc-49703f29a1ac,Solar Panel,Hyperion Solar,HY-DH120P8-445,,,6541,Duplicate of ID 6541 (90.0% match)
DELETE,90.0,6554,a3b3c032-7e58-4a5b-89c1-7b0a49a56c68,Solar Panel,Hyperion Solar,HY-DH120P8-450,,,6541,Duplicate of ID 6541 (90.0% match)
DELETE,90.0,6557,d3a1f300-f2cd-4cf6-b7de-862d5b57e02f,Solar Panel,Hyperion Solar,HY-DH120P8-455,,,6541,Duplicate of ID 6541 (90.0% match)
DELETE,90.0,6562,63197ecc-5319-43ab-9702-ec1a4401edf3,Solar Panel,Hyperion Solar,HY-DH132P8-480-B,,,6548,Duplicate of ID 6548 (90.0% match)
DELETE,90.0,6566,7a8e304a-57fc-4b52-a19a-3f46375a32d8,Solar Panel,Hyperion Solar,HY-DH132P8-480-T,,,6548,Duplicate of ID 6548 (90.0% match)
DELETE,90.0,6571,08421405-32b8-4961-a1c4-483a6e1d04df,Solar Panel,Hyperion Solar,HY-DH132P8-490-T,,,6548,Duplicate of ID 6548 (90.0% match)
DELETE,90.0,6576,a7546a3e-3ecf-4802-a9b5-e5321962ad11,Solar Panel,Hyperion Solar,HY-DH132P8-500-B,,,6565,Duplicate of ID 6565 (90.0% match)
DELETE,90.0,6577,98845878-b325-4aae-a62a-add4cc5555e5,Solar Panel,Hyperion Solar,HY-DH132P8-500-T,,,6565,Duplicate of ID 6565 (90.0% match)
DELETE,90.0,6579,b1cc0557-ca87-4f7b-a027-2ea0b883cba2,Solar Panel,Hyperion Solar,HY-DH132P8-505-T,,,6565,Duplicate of ID 6565 (90.0% match)
DELETE,90.0,6580,c81073a0-5d64-4f6d-8389-88b158d06cc9,Solar Panel,Hyperion Solar,HY-DH132P8-505-B,,,6565,Duplicate of ID 6565 (90.0% match)
DELETE,90.0,6583,7115c373-ac6f-4a84-a918-f4e70b22a7b6,Solar Panel,Hyperion Solar,HY-DH144P8-530,,,6581,Duplicate of ID 6581 (90.0% match)
DELETE,90.0,6589,881aaa49-f0c5-45cd-ade3-352c19c713ee,Solar Panel,Hyperion Solar,HY-DH144P8-540,,,6581,Duplicate of ID 6581 (90.0% match)
DELETE,90.0,6604,6fc3e085-ca25-4372-9900-ddb3c8de2301,Solar Panel,Hyperion Solar,HY-WH108P8-395,,,6525,Duplicate of ID 6525 (90.0% match)
DELETE,90.0,6605,5a481b57-374a-4bad-99d2-1dcd0373ea6f,Solar Panel,Hyperion Solar,HY-WH108P8-405,,,6541,Duplicate of ID 6541 (90.0% match)
DELETE,90.0,6611,622841ce-abe8-403e-92a4-55ec3602efba,Solar Panel,Hyperion Solar,HY-WH108P8-410,,,6541,Duplicate of ID 6541 (90.0% match)
DELETE,90.0,6624,fd6770b9-6fd7-42d5-9345-68e9f6608010,Solar Panel,Hyperion Solar,HY-WH144P8-535,,,6581,Duplicate of ID 6581 (90.0% match)
DELETE,90.0,6629,eba86a0d-0fbb-4774-bc67-1f1391a87fd9,Solar Panel,Hyperion Solar,HY-WH144P8-545,,,6581,Duplicate of ID 6581 (90.0% match)
DELETE,90.0,6631,349ac8ad-b539-4ce4-b8ec-4f2dfded768c,Solar Panel,Hyperion Solar,HY-WH144P8-550,,,6581,Duplicate of ID 6581 (90.0% match)
DELETE,90.0,6658,f3e55409-6467-4bab-b3d7-7725204d6143,Solar Panel,Hyundai,HiA-S355XG(BK),,,6657,Duplicate of ID 6657 (90.0% match)
DELETE,90.0,6663,1d9b75a5-4f83-409b-9fad-823ea68e03bc,Solar Panel,Hyundai,HiA-S360XG(BK),,,6662,Duplicate of ID 6662 (90.0% match)
DELETE,90.0,6740,2c23b6c8-aa57-4a57-aadd-32151444fb5e,Solar Panel,Hyundai,HiN-S420XI,,,6737,Duplicate of ID 6737 (90.0% match)
DELETE,90.0,6792,efd5fd69-1a38-4ec1-9e59-4e4d0d3ad3bb,Solar Panel,Hyundai,HiS-M225MG(BK),,,6785,Duplicate of ID 6785 (90.0% match)
DELETE,90.0,6811,ec6854f3-e5b4-4fd2-9ebc-bfc4b8139106,Solar Panel,Hyundai,HiS-M240RG(BK),,,6805,Duplicate of ID 6805 (90.0% match)
DELETE,90.0,6896,73a1ceaf-af8c-42fd-9818-8e5598c4b1e7,Solar Panel,Hyundai,HiS-S240MG(BK),,,6893,Duplicate of ID 6893 (90.0% match)
DELETE,90.0,6968,fe3363f3-28a8-48af-88fe-5fddd6eea30e,Solar Panel,Hyundai,HiS-S300RG(BK),,,6966,Duplicate of ID 6966 (90.0% match)
DELETE,90.0,7128,2ce0fd7e-631c-4fb4-8f04-41a9ecc792fa,Solar Panel,JA Solar,JAM5-72-180,,,7125,Duplicate of ID 7125 (90.0% match)
DELETE,90.0,7129,55e016e1-9c34-4497-ac59-333c4b5cf367,Solar Panel,JA Solar,JAM5-72-190,,,7125,Duplicate of ID 7125 (90.0% match)
DELETE,90.0,7168,47872eb6-28d4-4033-89af-0ce97c53bd71,Solar Panel,JA Solar,JAM6-60-215,,,7165,Duplicate of ID 7165 (90.0% match)
DELETE,90.0,7169,633d69a9-3688-4f16-866d-55df5dc3cc28,Solar Panel,JA Solar,JAM6-60-225,,,7165,Duplicate of ID 7165 (90.0% match)
DELETE,90.0,7172,290ab94e-05e5-41f0-92c3-bd73d00d92b8,Solar Panel,JA Solar,JAM6-60-235,,,7165,Duplicate of ID 7165 (90.0% match)
DELETE,90.0,7186,26247b01-b432-4600-b562-5231e2b3d540,Solar Panel,JA Solar,JAM6-72-270,,,7183,Duplicate of ID 7183 (90.0% match)
DELETE,90.0,7187,811d8175-705c-45e4-8d40-29b9db566fdd,Solar Panel,JA Solar,JAM6-72-260,,,7183,Duplicate of ID 7183 (90.0% match)
DELETE,90.0,7188,935e2fce-fca0-4219-8594-58fe15d675cf,Solar Panel,JA Solar,JAM6-72-275,,,7125,Duplicate of ID 7125 (90.0% match)
DELETE,90.0,7190,3e46b4ea-4178-4b3d-9a3d-5d83c70327b2,Solar Panel,JA Solar,JAM6-72-290,,,7183,Duplicate of ID 7183 (90.0% match)
DELETE,90.0,7191,e476be69-4f82-4c14-9274-f7c734600075,Solar Panel,JA Solar,JAM6-72-280,,,7183,Duplicate of ID 7183 (90.0% match)
DELETE,90.0,7290,bb16ed5f-59b0-433d-9fe1-a2973113d1a0,Solar Panel,JA Solar,JAP6-60-210,,,7165,Duplicate of ID 7165 (90.0% match)
DELETE,90.0,7291,124979f8-e26b-4c14-a2c4-ec109a6d0417,Solar Panel,JA Solar,JAP6-60-205,,,7165,Duplicate of ID 7165 (90.0% match)
DELETE,90.0,7300,58a2ea2b-4714-4439-b95f-efe5d6b4a3c4,Solar Panel,JA Solar,JAP6-60-250,,,7165,Duplicate of ID 7165 (90.0% match)
DELETE,90.0,7317,732b64bd-579e-4ef3-8a3e-a8d486d7814d,Solar Panel,JA Solar,JAP6-72-250,,,7183,Duplicate of ID 7183 (90.0% match)
DELETE,90.0,7332,703d6087-212e-4883-9484-2b1a084752ef,Solar Panel,JA Solar,JAP6-72-295,,,7183,Duplicate of ID 7183 (90.0% match)
DELETE,90.0,7333,0ec18ce1-0d92-41e7-8f2a-4773bd3e1c32,Solar Panel,JA Solar,JAP6-72-305,,,7193,Duplicate of ID 7193 (90.0% match)
DELETE,90.0,7337,b978e41a-0f90-46c6-9f8b-132f97aaf4a7,Solar Panel,JA Solar,JAP6-72-310,,,7193,Duplicate of ID 7193 (90.0% match)
DELETE,90.0,8608,01c059a4-5e29-48a7-a218-d6f611ec5efe,Solar Panel,Jinko Solar,JKMS315M-60HL-MX3-Q,,,8574,Duplicate of ID 8574 (90.0% match)
DELETE,90.0,8628,1f7fa677-8f3c-4724-a4f2-ac5e18ddaca7,Solar Panel,Jinko Solar,JKMS320M-60HL-MX3-Q,,,8574,Duplicate of ID 8574 (90.0% match)
DELETE,90.0,8646,d71d38c2-dc02-4a6c-ac3e-77c3dfbd9eba,Solar Panel,Jinko Solar,JKMS325M-60HL-MX3-Q,,,8574,Duplicate of ID 8574 (90.0% match)
DELETE,90.0,8662,109df322-5ddc-4569-af58-b52f097bc50a,Solar Panel,Jinko Solar,JKMS330M-60HL-MX3-Q,,,8574,Duplicate of ID 8574 (90.0% match)
DELETE,90.0,8680,d387198a-b497-439c-a302-6b8182f760b5,Solar Panel,Jinko Solar,JKMS335M-60HL-MX3-Q,,,8574,Duplicate of ID 8574 (90.0% match)
DELETE,90.0,8688,89644112-320e-43d9-a5e2-80afb4e73863,Solar Panel,Jinko Solar,JKMS340M-60HL-MX3-Q,,,8574,Duplicate of ID 8574 (90.0% match)
DELETE,90.0,8702,4b8d2f9e-0113-40ef-bccf-624c14381798,Solar Panel,Jinko Solar,JKMS375M-72HL-V-MX3,,,8027,Duplicate of ID 8027 (90.0% match)
DELETE,90.0,8851,b6484f83-3480-4f86-ac39-875ccd1827f3,Solar Panel,KOSOL Energie,KE315M,,,8843,Duplicate of ID 8843 (90.0% match)
DELETE,90.0,8853,c49c129a-234e-45a6-8b93-1b3c0e3253ee,Solar Panel,KOSOL Energie,KE330P,,,8843,Duplicate of ID 8843 (90.0% match)
DELETE,90.0,8858,36055e4e-eea3-44ff-945f-cd7afd8d366a,Solar Panel,KOSOL Energie,KE340P,,,8843,Duplicate of ID 8843 (90.0% match)
DELETE,90.0,8860,3463e38f-0d72-4044-b593-315876c58304,Solar Panel,KOSOL Energie,KE345M,,,8843,Duplicate of ID 8843 (90.0% match)
DELETE,90.0,8861,958038be-9b69-4cc8-a3f1-1539e3dba7a5,Solar Panel,KOSOL Energie,KE355MX,,,8847,Duplicate of ID 8847 (90.0% match)
DELETE,90.0,8864,09a991c5-bb9d-416d-8522-051f57654769,Solar Panel,KOSOL Energie,KE355M,,,8843,Duplicate of ID 8843 (90.0% match)
DELETE,90.0,8866,7889c0cf-1904-4b3b-b86a-1941800fd9e2,Solar Panel,KOSOL Energie,KE365MX,,,8847,Duplicate of ID 8847 (90.0% match)
DELETE,90.0,8867,794c8065-4cee-470a-bb5e-5b22e1dd30fe,Solar Panel,KOSOL Energie,KE365M,,,8843,Duplicate of ID 8843 (90.0% match)
DELETE,90.0,8869,fc5dce6a-6bea-4fbe-9165-d15c6fffb58f,Solar Panel,KOSOL Energie,KE375MX,,,8847,Duplicate of ID 8847 (90.0% match)
DELETE,90.0,8872,46c131a2-39d1-48a6-b17f-f8362a412d5d,Solar Panel,KOSOL Energie,KE375M,,,8843,Duplicate of ID 8843 (90.0% match)
DELETE,90.0,8875,b90c9833-5aa4-4faf-83bf-1bd27052ea72,Solar Panel,KOSOL Energie,KE385MX,,,8847,Duplicate of ID 8847 (90.0% match)
DELETE,90.0,8876,b108adce-3e1d-433c-9aa5-7d285e932af4,Solar Panel,KOSOL Energie,KE385M,,,8843,Duplicate of ID 8843 (90.0% match)
DELETE,90.0,8877,67cedb5d-dd4e-4570-81d3-07346893b88b,Solar Panel,KOSOL Energie,KE395MX,,,8847,Duplicate of ID 8847 (90.0% match)
DELETE,90.0,8879,d9f73853-4ca8-4719-8984-3c061234abc5,Solar Panel,KOSOL Energie,KE395M,,,8843,Duplicate of ID 8843 (90.0% match)
DELETE,90.0,9686,980a38f3-b74c-458a-8c8c-0ba29100a03c,Solar Panel,LONGi,LR4-60HBD-360M,,,9682,Duplicate of ID 9682 (90.0% match)
DELETE,90.0,9697,e3982a46-3248-4f1f-94eb-5d767223dfb9,Solar Panel,LONGi,LR4-60HPB-340M,,,9682,Duplicate of ID 9682 (90.0% match)
DELETE,90.0,9698,d2e2dd2d-84a9-45bc-9bbc-548136b6d9c8,Solar Panel,LONGi,LR4-60HPB-350M,,,9682,Duplicate of ID 9682 (90.0% match)
DELETE,90.0,9699,cfb48c06-07a7-4a32-9d0e-bd2efe477313,Solar Panel,LONGi,LR4-60HPB-335M,,,9682,Duplicate of ID 9682 (90.0% match)
DELETE,90.0,9701,5ab26289-7faa-4370-adbb-a2663803f74b,Solar Panel,LONGi,LR4-60HPB-355M,,,9682,Duplicate of ID 9682 (90.0% match)
DELETE,90.0,9703,1af045f0-dc81-4f8a-bc6a-e08c4f6661e0,Solar Panel,LONGi,LR4-60HPB-365M,,,9682,Duplicate of ID 9682 (90.0% match)
DELETE,90.0,9705,78f808a4-256e-4b34-bdc0-80067267fbd2,Solar Panel,LONGi,LR4-60HPH-365M,,,9692,Duplicate of ID 9692 (90.0% match)
DELETE,90.0,9706,e010fb6b-9665-4d20-8c41-45809f5836e7,Solar Panel,LONGi,LR4-60HPH-355M,,,9692,Duplicate of ID 9692 (90.0% match)
DELETE,90.0,9707,4b88de5e-3282-40e1-a4e6-fe1893e1a742,Solar Panel,LONGi,LR4-60HPH-360M,,,9692,Duplicate of ID 9692 (90.0% match)
DELETE,90.0,9709,641db215-1c10-4e9a-bea5-979ac024c7e3,Solar Panel,LONGi,LR4-60HPH-380M,,,9692,Duplicate of ID 9692 (90.0% match)
DELETE,90.0,9711,96306e1f-12bf-41e5-afed-46c5444c287e,Solar Panel,LONGi,LR4-60HPH-370M,,,9692,Duplicate of ID 9692 (90.0% match)
DELETE,90.0,9712,90176eb3-c618-4a0d-b225-13fe191afcb6,Solar Panel,LONGi,LR4-60HPH-375M,,,9692,Duplicate of ID 9692 (90.0% match)
DELETE,90.0,9714,6eab444c-2e1d-48d9-843f-c8fa807f9ede,Solar Panel,LONGi,LR4-72HBD-430M,,,9710,Duplicate of ID 9710 (90.0% match)
DELETE,90.0,9716,5b817fc8-1a37-402d-b9a0-544b8c1b3ed9,Solar Panel,LONGi,LR4-72HBD-420M,,,9710,Duplicate of ID 9710 (90.0% match)
DELETE,90.0,9719,cae39343-f65f-4334-b19e-8e579820acf0,Solar Panel,LONGi,LR4-72HBD-440M,,,9710,Duplicate of ID 9710 (90.0% match)
DELETE,90.0,9727,966fe57a-a471-4e67-adc4-3e52ae89b43b,Solar Panel,LONGi,LR4-72HIH-425M,,,9725,Duplicate of ID 9725 (90.0% match)
DELETE,90.0,9731,dc753bc2-c834-443b-904b-7f2e67ae4329,Solar Panel,LONGi,LR4-72HIH-445M,,,9725,Duplicate of ID 9725 (90.0% match)
DELETE,90.0,9733,f2796ae1-2ef7-4276-b434-1c8ccf170311,Solar Panel,LONGi,LR4-72HPH-420M,,,9725,Duplicate of ID 9725 (90.0% match)
DELETE,90.0,9734,e7b63c1a-0d87-4da9-9699-f75c35897e54,Solar Panel,LONGi,LR4-72HPH-435M,,,9725,Duplicate of ID 9725 (90.0% match)
DELETE,90.0,9737,9a564240-d434-45a3-8a70-b9cf9d1d3a61,Solar Panel,LONGi,LR4-72HPH-450M,,,9725,Duplicate of ID 9725 (90.0% match)
DELETE,90.0,9738,60a1b350-7740-481d-bf82-73cb876ffd83,Solar Panel,LONGi,LR4-72HPH-440M,,,9725,Duplicate of ID 9725 (90.0% match)
DELETE,90.0,9742,9ab01063-a49c-4cbe-befb-ed7be92989ac,Solar Panel,LONGi,LR4-72HPH-460M,,,9725,Duplicate of ID 9725 (90.0% match)
DELETE,90.0,9745,68f8f0d4-2961-4ca8-b870-2b8acdf12d5d,Solar Panel,LONGi,LR5-54HPH-405M,,,9741,Duplicate of ID 9741 (90.0% match)
DELETE,90.0,9746,178ef040-af54-412a-abcd-b558fc238c39,Solar Panel,LONGi,LR5-54HPB-415M,,,9741,Duplicate of ID 9741 (90.0% match)
DELETE,90.0,9751,a4d02cf4-cb07-478c-8cc1-124d8712407d,Solar Panel,LONGi,LR5-54HPH-420M,,,9741,Duplicate of ID 9741 (90.0% match)
