id,uuid,equipment_type,current_manufacturer,new_manufacturer,model
16743,6104d47d-5c90-485d-ade1-16f7e37ea759,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-36-150
16744,b4c45447-89bb-47f1-b0e6-1eaf8f883467,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-36-140
16745,bf086079-55ce-4b28-8cfb-934851982e11,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-48-190
16746,f492e3e2-431c-4e81-8d4c-5544d6484ef1,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-48-195
16747,70bf594f-91f6-4a93-926a-36c21f653195,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-48-180
16748,e4f97b96-8d0f-4df8-9498-1b8ceb451262,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-48-185
16749,5302ed5f-7687-489f-b551-7f4ecf1b452a,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-54-205
16750,2f7b14d1-0461-42ee-82a3-e4463a3a987c,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-54-200
16751,ce0cc3be-4061-492c-8ed3-fce852ecf2f3,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-54-210
16752,19bdd852-041d-42db-ac40-e509804f2f31,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-48-200
16753,6d9673ca-8783-4ea1-b07f-70453362fa75,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-54-225
16754,9339e548-eb9b-467b-abd7-741516b1f85c,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-54-215
16755,7eee63f4-712f-4d25-98ce-ea01e2b8db9e,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-54-230
16756,744b3734-6e7c-4c8d-aa28-12c8de481079,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-54-220
16757,28f4793f-5fa9-471f-af76-46b7ad5204c8,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-60-220
16758,8f149a66-a8dc-491d-9ae8-cbf7eca1775f,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-60-230
16759,04cbae82-6d7a-40d0-afa2-a62cb0d3747c,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-60-225
16760,c38e3922-2130-4ce6-a9af-d349b9f2c687,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-60-235
16761,110c26a6-25c2-48aa-a6e0-bc553f93b7d0,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-60-240
16762,83342a0c-7c66-4d2b-bed2-1d35da79bad5,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-60-255
16763,c316bf08-5db1-4916-9746-ee651a1cfe01,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-60-245
16764,063312e6-bc15-47a4-b1e0-955de4aae338,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-60-250
16765,d4d19a02-7cf6-4d7c-b964-b4e5e6dcbb0f,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-72-275
16766,a0c0ef19-7400-4b9b-9de7-d89b6f4c1f13,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-72-265
16767,bc896d5d-a3ee-4c1b-bb0b-81e2f3357fea,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-72-280
16768,10976596-0ae7-4552-842a-aab1db6f3024,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-72-270
16769,b5403c79-adbe-4207-94d9-10d15df763a7,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-72-295
16770,8682c78c-fd14-4f03-8531-0952da11aa27,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-72-285
16771,5f04fb2e-f753-45bd-b4f2-c858ea5b7788,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-72-290
16772,a3f095b4-d6ea-4751-9cb8-5f875b08fdd9,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-72-300
16773,88b8405e-bc86-4ed6-a06d-5ec3a3f70f00,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-60-235
16774,bc802b92-9fcf-43b2-aa2f-e93994abdb43,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-60-230
16775,fc818aa0-8af1-46ae-b4e3-786841c5869e,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI2-72-305
16776,5527f0fd-107a-4ae3-9322-977e667a1b8e,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-60-225
16777,3544d22e-3635-4d5d-ab68-94adb80392e0,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-60-250
16778,0ed86417-36ed-4ae7-a34a-c5d39c8b8cf0,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-60-255
16779,74a51a3c-3dd0-45a2-a8a4-8b18da957fe7,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-60-245
16780,b61d59cc-0ffb-4ffd-b32c-2359b1f9adfd,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-60-240
16781,33a47868-a688-415e-b865-61e3e523df2d,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-60-265
16782,b244adf7-8529-4840-acb5-c64e0fcf6540,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-72-280
16783,b38ad1e1-2031-4741-944a-80cb0222066c,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-60-260
16784,65d439da-02c0-4f71-949f-00c38d4553ad,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-60-270
16785,06cafa03-cb56-4e8c-a787-38718caf669f,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-72-290
16786,5cd2148e-597c-41b8-84c3-f8fd55b2d175,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-72-285
16787,8eb4a734-84c8-4c8b-bc62-c0b12ed3b2c3,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-72-295
16788,ef8057e4-f7c1-4613-93c5-a7469186dda9,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-72-300
16789,6aa0d4f9-c91f-4b7e-b778-2c525e2cdf6e,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-72-310
16790,64a98ad6-a20a-4454-bb16-4786e599bf1a,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-72-305
16791,fb573526-f987-4cfd-8629-060f17c7a04b,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-72-315
16792,d2fb50bc-edb6-479b-a245-5615692e9ff3,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-72-320
16793,7cbefc7f-d8c6-4e26-b808-82fefe818c30,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-72-330
16794,e8991a7f-283f-45b3-9de0-2ce2a2979cdb,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-60-230
16795,873c6f88-d638-43e5-9da9-282fe759e070,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-60-235
16796,a65ac825-98b7-4e09-8aaf-3ed1e00b0b61,Solar Panel,U.S. Solar,US SOLAR,USS-QCMI3-72-325
16797,cf66f895-df61-48e1-aa68-3b59234b699a,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-60-240
16798,bf855e8e-9c10-4983-ad20-4c811b55e849,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-60-245
16799,b1771a67-42dc-4aae-9d57-2bcdfcb811da,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-60-250
16800,81e7f825-130a-43dd-9593-39e5c720af8b,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-60-255
16801,cfdee527-3da0-405b-bc7c-80fe9b8f561f,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-60-260
16802,85cefbd2-7883-4757-939b-e359d2c77ab8,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-60-265
16803,10ef90dd-03fe-4519-bbb1-198f5bcc067a,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-60-270
16804,b6d3c541-d2f4-4cfe-831b-611f8817e5cf,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-60-275
16805,f9f4efa8-0c13-4c7e-a48c-91797d99ca29,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-72-295
16806,4a7a79d1-5b5e-43ce-9623-77f930232342,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-72-285
16807,2135d934-d467-4329-932c-672f730223b3,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-72-290
16808,e4fe5012-06b0-40ec-863f-ab21aa17dd1f,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-72-300
16809,b45b6bc4-a2d9-4c19-999d-d9350c5e0682,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-72-305
16810,2b237ab8-f4d4-4853-95b0-4720ca19ef24,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-72-310
16811,5e67d5aa-20ba-4b07-94e4-055906023a7c,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-72-320
16812,038c8342-0767-4521-8b89-89b1196cd43d,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-72-315
16813,9fc50680-f2ef-4034-a271-04ef1b6c2100,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-72-325
16815,5519d25a-4067-4553-bb10-d3acb42cec4b,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-72-335
16816,32bab7a0-0bad-437a-8073-8d66c431ab78,Solar Panel,U.S. Solar,US SOLAR,USS-QCMO3-72-330
18965,f1ca7b73-f3a0-4f7b-ba74-9cb2ff908f4d,Solar Panel,Silfab,SILFAB SOLAR,SIL-400HC+
19025,ec6efe31-528d-49dc-974d-53fe85bd869d,Solar Panel,Silfab,SILFAB SOLAR,SIL-370HC
19026,0d446a06-b59b-4dd4-aeba-197870791c59,Solar Panel,Silfab,SILFAB SOLAR,SIL-370HC
19294,50d8689b-b29f-4088-ba9d-cf08b4ea1450,Solar Panel,LG Electronics,LG,LG315N1C-G4
19358,15e06a82-00e1-409e-b3dc-f1804f8bc506,MicroInverter,AP System,APSYSTEMS,QS1
19359,670b5b0f-e402-45f9-a1c1-a2e819f5ab4f,MicroInverter,AP System,APSYSTEMS,DS3-S
19360,ae588017-335a-422a-951c-4dfd665a3a38,MicroInverter,AP System,APSYSTEMS,DS3-L
19361,0e585222-4b0d-494d-84f5-626433c413a6,MicroInverter,AP System,APSYSTEMS,DS3
19362,e69df72a-5fb9-4217-8358-717a18169d36,MicroInverter,AP System,APSYSTEMS,YC500A
19363,8822a48e-efd8-4ae8-a07e-428aac2987cf,MicroInverter,AP System,APSYSTEMS,YC500i
19364,d0eff64e-b041-4322-8f5e-d4c1153375a6,MicroInverter,AP System,APSYSTEMS,YC600
19375,843b80c6-d1da-46c8-982f-ee77da5f766d,Solar Panel,LG Electronics,LG,LG350N1C-V5
19421,47be935e-f3e9-400f-89cc-ffc793a8f430,Solar Panel,Silfab,SILFAB SOLAR,SIL-410HC+
19423,0a8bd201-7f4f-494e-9be5-f950a558bf90,Solar Panel,LG Electronics,LG,LG335N1C-V5
19487,542ed61c-7029-4584-9562-d6f4fa98b81f,Solar Panel,LG Electronics,LG,LG300N1K-G4
19496,5fbb2bd3-8dc5-48bb-8673-aa832ce94acc,Solar Panel,Silfab,SILFAB SOLAR,SIL-420 QD
